NEWID,STATE,PSU,st_wgt,CALADJ45
05215133,06,S49C,17335.567142520802,1.0070037341452245
05215462,06,S49C,26978.053427900464,1.3751272609112493
05216012,06,S49A,29028.55990955202,1.090192711944355
05216172,06,S49A,27057.99460163088,0.9376881893282741
05216512,06,S49C,14088.026299438698,0.7075294802635403
05216682,06,S49A,24946.932243478488,0.8369001535159162
05216892,06,NA,32519.385130947936,0.8657832910760689
05217042,06,NA,37183.596213285295,1.090192711944355
05217472,06,NA,32711.086988276642,0.8485572708394664
05217632,06,NA,26688.47784903786,0.7105435140580474
05217752,06,S49A,33512.57580309018,1.7484533372190034
05217762,06,NA,34185.93640174148,0.792159036
05217842,06,NA,20857.570567127786,0.555303737
05217852,06,S49A,36677.65044941685,1.2460518005768926
05218102,06,NA,38521.96015688375,0.9161233851687952
05218202,06,NA,43040.20711847744,1.1458855085229842
05218212,06,S49A,27753.145830500293,0.9310408101247438
05218292,06,S49A,23110.477199877514,0.86793399
05218432,06,S49E,11832.262452218049,0.7835460256286828
05218452,06,S49C,9876.769685716305,0.555303737
05218552,06,S49A,27196.424154408316,1.0552781501185866
05218592,06,NA,38523.73415434151,1.025640712651233
05218602,06,S49A,18754.62594741968,0.7960711605485739
05219004,06,S49A,34140.93124692672,1.183669206487377
05219122,06,S49A,29198.387159940718,1.0118629702757245
05219222,06,S49B,31848.92088667967,1.2367658574994136
05219522,06,S49E,15326.706859991245,1.112238966
05219762,06,S49A,13082.390609670285,0.555303737
05219812,06,NA,30235.904464953474,0.7240796648601984
05219952,06,S49A,19415.84016408939,1.0863119861414394
05220082,06,NA,29965.65393,1.108304478291426
05220172,06,S49A,37399.63059342719,1.2966486106446777
05220882,06,NA,38317.61605178587,0.8878986208539134
05221342,06,NA,34210.38750298014,0.8874505779735573
05222982,06,S49E,9685.315594662103,1.0696763106646123
05223092,06,S49E,8270.889085650007,1.0627740248829638
05223132,06,S49B,39517.31988778789,1.5352262740597709
05223622,06,NA,110812.25371551176,0.9002799646739227
05223652,06,NA,58933.861123974355,1.535900295523967
05224202,06,S49A,69881.98015,0.8296697431393449
05224282,06,S49C,16664.000160593838,0.8369001535159162
05224312,06,S49C,17133.67053362471,1.6927081092474952
05224592,06,S49C,23971.52973059357,1.3192972972271466
05224862,06,NA,44367.64948049958,1.1812268107117387
05225062,06,S49A,26611.548991509702,1.0028723779064963
05225212,06,NA,37918.40411038361,0.9105244088450011
05225622,06,S49B,18182.273724970626,0.7678097667468706
05225812,06,S49E,8376.560165,0.7608836081507737
05226022,06,S49A,31151.164820878323,1.0818852791944604
05226313,06,S49E,12102.026889614433,0.8296697431393449
05226372,06,S49E,9053.400647100922,0.6259139585746039
05226762,06,S49A,30100.09669638029,1.2622918067823097
05226892,06,S49E,14735.964416533758,1.0102426580185533
05226952,06,S49A,20976.751288402018,0.7105435140580474
05227342,06,S49B,20302.977587781406,0.7638976419452809
05227382,06,S49A,34253.4684,1.1896288129607693
05227952,06,S49A,42954.50416020386,1.5120477816375288
05228102,06,S49C,29129.380120723345,1.5145236174343983
05228552,06,S49A,23642.67057183401,0.792159036
05228562,06,S49A,34842.12162188998,1.313046503734161
05228632,06,NA,36871.45178323706,1.1073613928609416
05228782,06,S49A,15737.579316446805,0.6369192587289625
05228822,06,S49E,11847.001538927185,0.7835460256286828
05229004,06,S49A,30841.240962463013,1.0711215706134591
05229352,06,S49A,24104.66112267475,1.010864401777003
05229452,06,S49A,32265.46107979916,1.0787211724620787
05229692,06,S49E,9009.218624278517,0.7638976419452809
05230182,06,NA,23051.39427280097,0.7019305039397462
05230452,06,S49A,19908.643557221076,0.9161233851687952
05230722,06,S49E,10590.303083930312,0.7019305039397462
05230952,06,S49A,22709.228424130448,0.7608836081507737
05231012,06,NA,29139.279263791348,0.8873107082380716
05231042,06,NA,43545.65489631493,1.3078079307131565
05231052,06,S49A,27010.872089973014,1.0179211112754807
05231122,06,S49E,9403.397731534393,0.8541562471632606
05231182,06,NA,32000.595834977714,0.9610748333026422
05231392,06,S49E,14077.08232774435,0.9310408101247438
05231942,06,NA,32613.735348850332,0.8712948546691051
05232292,06,S49E,10466.37119450464,0.8874505779735573
05232322,06,NA,28432.31899081398,0.8657832910760689
05232852,06,S49A,26688.238746758107,0.9268870937497965
05233352,06,NA,37003.9725,0.8657832910760689
05233442,06,S49A,17027.551951470476,0.7835460256286828
05233652,06,NA,30000.829693081738,0.7019305039397462
05233912,06,S49E,14086.017982883412,1.047861711243194
05234022,06,NA,35696.49401,0.8571702809577677
05234132,06,S49E,5550.857706395476,0.6185961354672747
05234392,06,S49A,39931.39576480905,1.3868242007656923
05234432,06,S49A,25145.87823487304,0.8517639571272031
05234552,06,NA,39627.92356781409,0.9412527487411467
