NEWID,STATE,PSU,st_wgt,CALADJ45
05271821,12,S35D,13704.728112959008,1.0783456358971324
05271881,12,NA,40394.224473287366,1.2648828581294136
05272171,12,NA,56089.604765496595,2.2404201322539627
05272821,12,NA,33930.43386904607,1.1655777165666592
05273341,12,NA,31628.167638573002,1.266136447547372
05273621,12,NA,41901.86403225404,1.312092266386176
05274061,12,NA,41901.86403225404,1.312092266386176
05274391,12,NA,38537.76736199919,1.2067507660410082
05274534,12,S35B,19575.103897776757,0.8042148690046246
05275171,12,S35D,17090.121264759535,1.2648828581294136
05275361,12,S35D,8717.888526907422,0.6273896860784852
05275381,12,NA,41320.21316592028,1.3351558961848842
05275691,12,S35B,40162.201101395614,2.242772620734077
05276431,12,S35D,14977.410712587885,1.1993147970341718
05276511,12,NA,28770.232793202515,0.9296357159197275
05276661,12,S35B,44188.099831180996,1.2648828581294136
05276731,12,NA,31004.88968562231,1.1052502543203657
05277111,12,NA,44736.26253903199,1.6845495065576552
05277601,12,S35D,18956.80763129286,1.4906610548213157
05277891,12,S35D,14312.369118700373,1.0592944354815617
05278031,12,NA,53889.25856889957,1.8500359707779799
05279081,12,S35B,40130.40248360799,1.1169645675908568
05279461,12,S35D,15912.90871372185,1.1769164352724744
05279571,12,NA,20893.20682009195,0.744263001
05279591,12,S35D,15102.308598842968,1.1169645675908568
05280651,12,NA,13987.022874178869,0.9329588157557782
05281061,12,S35B,39434.80267,1.1993147970341718
05281181,12,S35B,30459.72430130251,0.9263593473846292
05281472,12,NA,31199.391876619608,0.8715036238313221
05281481,12,NA,28186.396659697668,0.9101225555250464
05281541,12,S35D,11830.362714240953,0.8513813323689299
05281561,12,NA,38959.964194087115,1.3375083846649984
05281591,12,S35D,11666.943645919891,0.8634998427375755
05281931,12,NA,37844.252366197834,0.5514877910078019
05282091,12,S35B,32314.740830747247,0.9216543704244003
05282671,12,NA,39145.41326385192,1.2648828581294136
05282831,12,S35D,15102.308598842968,1.1169645675908568
05283051,12,NA,41320.21316592028,1.3351558961848842
05283531,12,S35D,12831.81609461366,0.92345171
05284054,12,NA,35828.25584,1.0000912523463348
05284241,12,NA,24279.33081692254,0.714621767
05284881,12,NA,22268.365359557854,0.7932492402805246
05284983,12,NA,21502.25711344141,0.8047586195814589
05285091,12,S35D,12305.629108676982,0.9101225555250464
05285431,12,NA,36970.61336178357,1.194609820073943
05286161,12,S35B,36994.86644106548,1.0582233444347402
05286504,NA,NA,21034.129299875123,0.6082362895759333
05287004,NA,NA,39811.875647237015,1.2541234810322015
05287294,NA,NA,18735.541338425057,0.7126776425896503
05287784,NA,NA,32954.64238814374,1.766403412485808
05288324,NA,NA,20028.048271227286,0.9993678483141577
05288564,NA,NA,24371.849354691887,1.3442047647628594
05289494,NA,NA,24520.45926,1.7692613834286137
05289734,NA,NA,28924.04249,0.9441287527326772
05290054,NA,NA,25915.49335729295,0.7361230604336007
05290104,NA,NA,19790.642480954943,0.7126776425896503
05290384,NA,NA,32650.018752670516,0.9441287527326772
05290414,NA,NA,32359.91920961298,2.5925489697318005
05290804,NA,NA,46919.860025988535,1.3093625766136823
05291714,NA,NA,45644.37225077401,2.1059253391438406
05292674,NA,NA,30616.33069201741,0.9993678483141577
05293274,NA,NA,13329.063997816746,0.9635353960388231
