NEWID,STATE,PSU,st_wgt,CALADJ45
05075022,36,S12A,5325.9774427,0.25
05075231,36,S12A,9400.1006779,0.4564444637
05075232,36,S12A,9400.1006779,0.4564444637
05075381,36,S12A,44054.243298,1.2969554408
05075382,36,S12A,44054.243298,1.2969554408
05075451,36,S12A,33021.410569,1.5500164488
05075452,36,S12A,33021.410569,1.5500164488
05076031,36,,84498.462708,3.2951343307
05076032,36,,84498.462708,3.2951343307
05076351,36,S12A,14814.880531,0.25
05076352,36,S12A,14814.880531,0.25
05076511,36,,43061.74923,1.6706249153
05076512,36,,43061.74923,1.6706249153
05076571,36,S12A,44182.941153,1.5460142276
05076572,36,S12A,44182.941153,1.5460142276
05076601,36,,18266.729402,0.7150114451
05076602,36,,18266.729402,0.7150114451
05076771,36,,48978.744923,1.3365737946
05076772,36,,48978.744923,1.3365737946
05077591,36,S12A,61163.891754,0.657476813
05077592,36,S12A,61163.891754,0.657476813
05078731,36,,40086.94891,1.5691165419
05078732,36,,40086.94891,1.5691165419
05079601,36,S12A,15539.697459,1.0061554454
05079602,36,S12A,15539.697459,1.0061554454
05080201,36,S12A,36659.400577,1.1544971386
05080202,36,S12A,36659.400577,1.1544971386
05080241,36,S12A,33976.906621,1.0546605761
05080242,36,S12A,33976.906621,1.0546605761
05080281,36,S12A,18358.360549,0.5781511533
05080282,36,S12A,18358.360549,0.5781511533
05081181,36,,19905.063191,0.657476813
05081421,36,S12A,109348.59134,3.8230020375
05081422,36,S12A,109348.59134,3.8230020375
05081461,36,,36460.863433,1.002522674
05081462,36,,36460.863433,1.002522674
05081651,36,S12A,31833.669452,1.002522674
05081652,36,S12A,31833.669452,1.002522674
05082671,36,,61495.565294,1.9461848572
05082672,36,,61495.565294,1.9461848572
05082791,36,,9825.8330098,0.25
05082792,36,,9825.8330098,0.25
05083341,36,S12A,91156.955089,2.87076281
05083342,36,S12A,91156.955089,2.87076281
05083801,36,S12A,32254.468725,1.5788686593
05083802,36,S12A,32254.468725,1.5788686593
05083841,36,S12A,10550.805336,0.25
05083842,36,S12A,10550.805336,0.25
05083851,36,S12A,35441.34291,1.0546605761
05083852,36,S12A,35441.34291,1.0546605761
05084752,36,,23004.855992,0.657476813
05085241,36,S12A,22823.801852,0.7206094554
05085242,36,S12A,22823.801852,0.7206094554
05085281,36,S12A,19281.851726,1.2484503101
05085282,36,S12A,19281.851726,1.2484503101
05085381,36,S12A,35543.249401,1.2969554408
05085382,36,S12A,35543.249401,1.2969554408
05085451,36,,74327.069608,2.300802967
05085452,36,,74327.069608,2.300802967
05085651,36,,21816.399398,0.7206094554
05085652,36,,21816.399398,0.7206094554
05085681,36,,20452.991543,0.6721043247
05085682,36,,20452.991543,0.6721043247
05086341,36,S12A,25915.483586,0.8182222504
05086342,36,S12A,25915.483586,0.8182222504
05087161,36,S12A,62509.123623,1.4811457901
05087162,36,S12A,62509.123623,1.4811457901
05087411,36,,35808.592615,1.0061554454
05087412,36,,35808.592615,1.0061554454
05088031,36,S12A,28473.553183,2.1182841519
05088032,36,S12A,28473.553183,2.1182841519
05088531,36,S12A,32414.267102,1.0061554454
05088532,36,S12A,32414.267102,1.0061554454
05088631,36,S12A,62736.757455,1.8669152838
05088632,36,S12A,62736.757455,1.8669152838
05088701,36,,37796.743281,1.2484503101
05088702,36,,37796.743281,1.2484503101
05088791,36,,37038.888787,0.4841711297
05088792,36,,37038.888787,0.4841711297
05089571,36,,31929.773032,1.0546605761
05089572,36,,31929.773032,1.0546605761
05089651,36,,40678.148098,1.2873643078
05089652,36,,40678.148098,1.2873643078
05089932,36,S12A,61163.891754,0.657476813
05090051,36,S12A,5751.7464767,0.25
05090052,36,S12A,5751.7464767,0.25
05090361,36,,19905.063191,0.657476813
05090421,36,,78572.07276,2.1552146447
05090422,36,,78572.07276,2.1552146447
05125821,36,S12A,35314.944237,1.6506961779
05125822,36,S12A,35314.944237,1.6506961779
05126391,36,S12A,75267.110248,1.9118034882
05126392,36,S12A,75267.110248,1.9118034882
05126531,36,S12A,42120.904941,0.9749770031
05126532,36,S12A,42120.904941,0.9749770031
05126951,36,S12A,36401.688103,0.9749770031
05126952,36,S12A,36401.688103,0.9749770031
05127001,36,S12A,24709.589549,0.7827733133
05127002,36,S12A,24709.589549,0.7827733133
05127181,36,S12A,67323.084354,1.5583344925
05127182,36,S12A,67323.084354,1.5583344925
05127201,36,S12A,106078.03706,2.5032207768
05127202,36,S12A,106078.03706,2.5032207768
05127501,36,S12A,8223.0215171,0.25
05127502,36,S12A,8223.0215171,0.25
05128171,36,,62741.570506,1.614272294
05128172,36,,62741.570506,1.614272294
05128641,36,S12A,102244.41121,2.7028825284
05128642,36,S12A,102244.41121,2.7028825284
05128651,36,S12A,73595.403122,1.9455315641
05128652,36,S12A,73595.403122,1.9455315641
05129101,36,,74073.019904,3.901062347
05129102,36,,74073.019904,3.901062347
05129651,36,,74756.73465,1.1823230916
05129652,36,,74756.73465,1.1823230916
05131061,36,,96199.588845,1.5214548338
05131062,36,,96199.588845,1.5214548338
05131501,36,S12A,40884.321416,2.3786507471
05131502,36,S12A,40884.321416,2.3786507471
05132021,36,,29665.788937,1.2552015811
05132022,36,,29665.788937,1.2552015811
05132441,36,S12A,35356.666154,1.6526463497
05132442,36,S12A,35356.666154,1.6526463497
05132631,36,S12A,97286.604196,1.789850131
05132632,36,S12A,97286.604196,1.789850131
05135461,36,,38347.096767,1.0993626503
05135462,36,,38347.096767,1.0993626503
05135921,36,,40986.137238,1.1753208047
05135922,36,,40986.137238,1.1753208047
05136501,36,S12A,14526.530081,0.4600673595
05136502,36,S12A,14526.530081,0.4600673595
05136541,36,S12A,50776.147261,1.1753208047
05136601,36,,27438.072965,0.7827733133
05136602,36,,27438.072965,0.7827733133
05136761,36,S12A,14559.625049,0.2678636696
05136762,36,S12A,14559.625049,0.2678636696
05136951,36,,36590.048316,1.5402227311
05136952,36,,36590.048316,1.5402227311
05137331,36,,80383.601155,3.4011441083
05137332,36,,80383.601155,3.4011441083
05138341,36,S12A,21779.646352,0.6899558531
05138342,36,S12A,21779.646352,0.6899558531
05139581,36,S12A,21779.646352,0.6899558531
05139582,36,S12A,21779.646352,0.6899558531
05141331,36,S12A,110567.79737,1.5583344925
05141332,36,S12A,110567.79737,1.5583344925
05141561,36,S12A,44273.220232,1.2311045612
05141562,36,S12A,44273.220232,1.2311045612
05141781,36,S12A,11999.074635,0.4600673595
05141782,36,S12A,14419.858481,0.5528848196
05141951,36,S12A,6986.1860382,0.2678636696
05141952,36,S12A,6986.1860382,0.2678636696
05142581,36,S12A,66623.079656,1.978922923
05142582,36,S12A,66623.079656,1.978922923
05143961,36,S12A,69177.09917,0.9749770031
05143962,36,S12A,69177.09917,0.9749770031
05144231,36,S12A,29154.18957,1.7405665326
05144232,36,S12A,27599.513102,1.6477490724
05144451,36,,44755.542254,2.4032898988
05144452,36,,44755.542254,2.4032898988
05145001,36,,50074.39378,1.5214548338
05145002,36,,50074.39378,1.5214548338
05145081,36,,25762.775376,0.7827733133
05145082,36,,25762.775376,0.7827733133
05145471,36,,15929.863115,0.5528848196
05145472,36,,15929.863115,0.5528848196
05145811,36,,33012.40328,1.1457761125
05145812,36,,33012.40328,1.1457761125
05146401,36,S12A,23080.802093,0.7827733133
