NEWID,STATE,PSU,st_wgt,CALADJ45
04937373,48,S37B,36373.325632,1.1411345658
04937374,48,S37B,39194.677793,1.2384474871
04937391,48,S37B,56709.273316,2.073063148
04937392,48,S37B,46192.91874,1.66194147
04937671,48,S37A,57193.253552,1.4396332933
04937672,48,S37A,49610.338254,1.3246263498
04937673,48,S37A,42260.24397,1.0745457395
04937674,48,S37A,50433.392378,1.2915396278
04938561,48,,21509.841583,0.5082674818
04938562,48,,17383.83345,0.5264686752
04938564,48,,21434.734343,0.5
04938791,48,,21130.678293,0.8662929555
04938792,48,,21930.500267,0.8032567262
04938793,48,,28314.770347,0.8268122004
04938794,48,,47318.310495,1.0118035033
04939601,48,,42114.592894,0.9044787032
04939602,48,,38530.829018,0.7918567184
04940031,48,S37A,37426.020402,1.2683732799
04940032,48,S37A,39715.008309,1.0604149929
04940033,48,S37A,41677.149015,1.0597194597
04940034,48,S37A,64864.287853,1.6610978212
04940081,48,,62173.678572,1.752524334
04940471,48,,33324.284143,0.7861260792
04940472,48,,26296.579227,0.6878923226
04940473,48,,39709.451703,0.9560069218
04940474,48,,36147.903596,0.8432085749
04940601,48,S37A,31756.360342,0.7972256577
04940602,48,S37A,15294.963978,0.755910228
04940603,48,S37A,29607.729015,0.8251483261
04940632,48,S37B,29049.902616,1.2753814976
04940793,48,S37B,33446.399056,1.0776637062
04940794,48,S37B,30708.840182,1.4446559744
04941252,48,S37A,39717.09408,1.0586479732
04941253,48,S37A,38799.030865,0.9719675168
04941254,48,S37A,42165.657078,1.0563059976
04941283,48,S37A,98501.264299,2.5045788652
04941433,48,,48454.387858,1.0413039117
04941434,48,,30110.389439,0.9570915532
04942481,48,S37B,29137.550711,0.9324372403
04942782,48,S37A,18722.442259,0.8587729902
04942784,48,S37A,39318.704799,0.9888272561
04943341,48,S37A,53450.806027,1.4525958665
04943342,48,S37A,43277.034601,1.2346298757
04943343,48,S37A,44330.034859,1.1245838484
04943344,48,S37A,47108.801631,1.2380905278
04943761,48,S37A,38658.927069,1.0251150499
04943762,48,S37A,26801.349169,1.4519378635
04944211,48,,23204.769011,0.7972256577
04944212,48,,38229.564642,0.755910228
04944213,48,,42181.380721,0.8251483261
04944214,48,,44648.186961,0.8658497111
04945253,48,S37B,39608.384627,1.2280535308
04945254,48,S37B,53884.017849,1.7241484718
04945802,48,S37B,23171.541116,0.7331102124
04945803,48,S37B,33686.722194,1.0544195932
04945804,48,S37B,24146.259127,0.7492590994
04945901,48,,29864.290997,0.7149345762
04945902,48,,34713.775932,1.5288317547
04945903,48,,56916.770095,1.3190921243
04945904,48,,48164.359369,1.1061664188
04946191,48,,15657.57134,0.8662929555
04946501,48,S37A,31876.764759,0.8662929555
04946531,48,S37A,62036.283966,1.7797817424
04946532,48,S37A,30469.097019,1.5333060656
04946533,48,S37A,45653.06112,1.1471999703
04946534,48,S37A,57852.814358,1.5003004436
04946601,48,,29720.587193,0.9044787032
04946602,48,,16328.256207,0.7918567184
04946603,48,,33139.967419,0.941447834
04946604,48,,32398.408147,0.9535081975
04946862,48,S37A,33120.564071,0.836405588
04946863,48,S37A,55055.886276,1.3966819711
04946864,48,S37A,50638.303708,1.2730126502
04947144,48,S37B,33483.939764,1.4995406869
04947402,48,S37B,45487.322037,1.41732848
04948231,48,,47674.759542,0.9633385835
04948232,48,,68166.947674,1.3274265865
04948571,48,,42973.07544,0.9563256475
04948572,48,,57709.301084,1.9226940295
04948573,48,,135728.56895,2.6551098982
04948574,48,,78392.709592,1.5196609673
04949411,48,S37B,33221.969007,1.0741360514
04949412,48,S37B,57412.152725,1.7888913989
04949413,48,S37B,62112.505537,1.9441678667
04949414,48,S37B,47867.726125,1.4847635972
04949751,48,,34000.450181,0.812298209
04949784,48,,50831.231345,1.167865872
04950122,48,S37B,67004.66922,2.1199197342
04950123,48,S37B,79741.200431,2.4959591984
04950124,48,S37B,63200.037103,1.9610989277
04950221,48,,53526.176011,1.2041918592
04950483,48,,81163.189082,1.8810224705
04950521,48,S37B,44686.098448,1.4447954403
