NEWID,STATE,PSU,st_wgt,CALADJ45
04815934,06,S49C,16744.807472,0.9366251582
04816023,06,S49A,23520.79613,0.900664115
04816024,06,S49A,22397.718481,0.8275079814
04816283,06,S49C,18281.051108,0.9485721169
04816513,06,S49E,17218.599669,1.2167995536
04816514,06,S49E,17065.03014,1.2174127658
04816694,06,,57003.640841,1.4875264127
04816913,06,,57531.321915,1.4721641168
04816914,06,,55165.389171,1.5678856631
04817023,06,,35398.53477,0.900664115
04817024,06,,33708.315486,0.8275079814
04817054,06,S49C,29489.360149,1.7117044684
04817353,06,,57531.321915,1.4721641168
04817354,06,,55165.389171,1.5678856631
04817433,06,,70650.228701,1.8019022975
04817434,06,,78856.742842,2.1769342475
04817893,06,S49A,16775.148051,0.6423580983
04817894,06,S49A,16373.878269,0.6049506768
04817964,06,S49E,9756.1293429,0.6727928713
04818023,06,,15959.302985,0.7420998242
04818024,06,,31934.350621,0.783958784
04818063,06,S49E,8477.3282003,1.1101006131
04818064,06,S49E,16546.043047,1.1803884238
04818243,06,S49C,15489.472887,0.8618337853
04818244,06,S49C,16636.458822,0.9344527462
04818814,06,S49E,11190.255265,0.7983085585
04819203,06,S49A,28028.191697,1.504829994
04819204,06,S49A,30112.141314,1.2880200121
04819643,06,S49E,11334.278977,1.1358518243
04819644,06,S49E,11340.61371,1.1988828427
04819743,06,,13892.991982,0.6423580983
04819744,06,,24056.677747,0.6049506768
04819963,06,S49E,15721.044867,1.130061222
04819964,06,S49E,14959.411523,1.1943480438
04820104,06,S49C,9262.9997172,0.9117958589
04820233,06,,15271.520019,0.7060958914
04820234,06,,14845.020966,0.7161165895
04820713,06,S49A,17715.388866,0.6783620311
04820714,06,S49A,18210.126871,0.6727928713
04821223,06,S49C,11414.720349,0.6423580983
04821224,06,S49C,11141.674631,0.6049506768
04821363,06,S49E,12790.180869,0.9193846557
04821453,06,S49E,10899.171721,0.7790041284
04821454,06,S49E,5918.7235482,0.8066156714
04821483,06,S49A,32940.23833,1.2685625323
04821504,06,S49A,22081.228583,0.8439536644
04821913,06,S49A,15729.886737,0.8157590373
04821914,06,S49A,24396.981334,0.9324626897
04821933,06,S49A,26603.848419,1.8233394462
04821934,06,S49A,22985.576906,1.8575358417
04822503,06,S49A,19379.89799,0.7420998242
04822593,06,,52723.838294,1.3491458262
04822623,06,S49B,14237.940395,0.6423580983
04822624,06,S49B,7032.3033712,0.6049506768
04823003,06,S49A,26860.671672,1.4421459946
04823004,06,S49A,35595.229148,1.5225542083
04823053,06,S49A,14266.621452,0.9156251611
